@RELATION AirBnB

@ATTRIBUTE room_type {'Shared room','Entire home/apt','Private room'}
@ATTRIBUTE neighborhood {'Eixample','Sants-Montjuïc','Sant Martí','Ciutat Vella','Les Corts','Horta-Guinardó','Nou Barris','Gràcia','Sarrià-Sant Gervasi','Sant Andreu'}
@ATTRIBUTE reviews INTEGER
@ATTRIBUTE overall_satisfaction {1,2,3,4,5}
@ATTRIBUTE accommodates INTEGER
@ATTRIBUTE bedrooms INTEGER
@ATTRIBUTE price INTEGER
@ATTRIBUTE latitude INTEGER
@ATTRIBUTE longitude INTEGER

@DATA
'Entire home/apt','Eixample',10,4,6,2,144,41,2
'Entire home/apt','Eixample',33,5,2,1,144,41,2
'Entire home/apt','Eixample',5,4,6,3,150,41,2
'Entire home/apt','Sant Martí',69,5,2,0,145,41,2
'Entire home/apt','Eixample',6,4,7,2,162,41,2
'Entire home/apt','Gràcia',55,4,4,1,167,41,2
'Entire home/apt','Sants-Montjuïc',107,4,4,2,157,41,2
'Entire home/apt','Gràcia',124,5,9,4,150,41,2
'Entire home/apt','Gràcia',9,4,4,2,162,41,2
'Entire home/apt','Sant Martí',102,5,4,2,157,41,2
'Entire home/apt','Eixample',4,4,7,4,167,41,2
'Entire home/apt','Eixample',115,4,4,1,162,41,2
'Entire home/apt','Eixample',34,4,4,2,180,41,2
'Entire home/apt','Eixample',27,5,4,1,180,41,2
'Entire home/apt','Eixample',78,4,2,1,157,41,2
'Entire home/apt','Les Corts',27,4,5,3,168,41,2
'Entire home/apt','Eixample',17,4,8,4,162,41,2
'Entire home/apt','Ciutat Vella',56,4,2,1,162,41,2
'Entire home/apt','Gràcia',14,4,4,1,174,41,2
'Entire home/apt','Gràcia',13,5,2,1,168,41,2
'Entire home/apt','Eixample',14,4,5,2,178,41,2
'Entire home/apt','Sants-Montjuïc',34,5,6,3,132,41,2
'Entire home/apt','Sants-Montjuïc',4,4,6,2,132,41,2
'Entire home/apt','Sants-Montjuïc',9,4,4,2,144,41,2
'Entire home/apt','Eixample',20,4,2,1,138,41,2
'Entire home/apt','Sants-Montjuïc',67,5,6,1,132,41,2
'Entire home/apt','Sants-Montjuïc',9,4,6,3,132,41,2
'Entire home/apt','Sants-Montjuïc',32,4,4,1,144,41,2
'Entire home/apt','Sants-Montjuïc',68,4,6,3,138,41,2
'Entire home/apt','Eixample',9,4,2,1,132,41,2
'Entire home/apt','Eixample',78,4,4,1,132,41,2
'Entire home/apt','Sants-Montjuïc',138,4,4,3,133,41,2
'Entire home/apt','Sant Martí',28,4,7,2,144,41,2
'Entire home/apt','Ciutat Vella',112,4,4,2,143,41,2
'Entire home/apt','Sant Martí',28,5,7,2,144,41,2
'Entire home/apt','Ciutat Vella',108,5,2,1,144,41,2
'Entire home/apt','Ciutat Vella',22,4,9,3,144,41,2
'Entire home/apt','Ciutat Vella',8,4,2,1,128,41,2
'Entire home/apt','Ciutat Vella',16,4,6,3,126,41,2
'Entire home/apt','Ciutat Vella',6,4,4,1,144,41,2
'Entire home/apt','Eixample',15,3,6,2,131,41,2
'Entire home/apt','Eixample',53,4,4,2,143,41,2
'Entire home/apt','Eixample',19,4,4,2,126,41,2
'Entire home/apt','Sarrià-Sant Gervasi',24,4,8,3,144,41,2
'Entire home/apt','Gràcia',12,3,6,4,142,41,2
'Entire home/apt','Eixample',4,3,4,1,138,41,2
'Entire home/apt','Eixample',6,4,3,2,144,41,2
'Entire home/apt','Eixample',48,5,3,2,144,41,2
'Entire home/apt','Eixample',69,4,10,4,138,41,2
'Entire home/apt','Eixample',7,4,7,3,144,41,2
'Entire home/apt','Eixample',213,5,6,3,144,41,2
'Entire home/apt','Eixample',72,4,4,3,144,41,2
'Entire home/apt','Eixample',23,5,5,2,138,41,2
'Entire home/apt','Eixample',19,4,5,3,132,41,2
'Entire home/apt','Eixample',37,4,4,2,144,41,2
'Entire home/apt','Ciutat Vella',82,4,5,3,144,41,2
'Entire home/apt','Eixample',13,4,6,3,138,41,2
'Entire home/apt','Eixample',6,4,6,2,132,41,2
'Entire home/apt','Eixample',35,5,4,2,132,41,2
'Entire home/apt','Eixample',21,5,3,1,132,41,2
'Entire home/apt','Eixample',29,4,4,2,138,41,2
'Entire home/apt','Eixample',75,5,4,1,144,41,2
'Entire home/apt','Eixample',28,4,4,2,126,41,2
'Entire home/apt','Eixample',3,5,6,3,144,41,2
'Entire home/apt','Eixample',17,5,4,1,138,41,2
'Entire home/apt','Eixample',84,4,5,3,132,41,2
'Entire home/apt','Eixample',39,5,6,2,143,41,2
'Entire home/apt','Ciutat Vella',8,4,5,3,126,41,2
'Entire home/apt','Ciutat Vella',9,4,4,2,142,41,2
'Entire home/apt','Ciutat Vella',76,5,4,2,143,41,2
'Entire home/apt','Ciutat Vella',81,4,6,3,144,41,2
'Entire home/apt','Eixample',7,4,7,3,132,41,2
'Entire home/apt','Ciutat Vella',19,4,3,1,144,41,2
'Entire home/apt','Ciutat Vella',47,4,5,2,132,41,2
'Entire home/apt','Ciutat Vella',37,4,6,3,138,41,2
'Entire home/apt','Eixample',22,4,6,2,126,41,2
'Entire home/apt','Ciutat Vella',9,4,3,2,144,41,2
'Entire home/apt','Ciutat Vella',138,4,6,2,143,41,2
'Entire home/apt','Ciutat Vella',4,5,4,1,138,41,2
'Entire home/apt','Eixample',5,5,5,3,143,41,2
'Entire home/apt','Eixample',56,5,6,2,132,41,2
'Entire home/apt','Sarrià-Sant Gervasi',9,4,5,3,144,41,2
'Entire home/apt','Gràcia',101,4,4,1,132,41,2
'Entire home/apt','Eixample',32,5,5,3,143,41,2
'Entire home/apt','Sant Martí',61,4,6,3,144,41,2
'Entire home/apt','Eixample',64,4,6,3,144,41,2
'Entire home/apt','Eixample',56,4,4,2,144,41,2
'Entire home/apt','Eixample',9,4,2,1,131,41,2
'Entire home/apt','Eixample',87,4,6,2,130,41,2
'Entire home/apt','Ciutat Vella',29,4,5,3,144,41,2
'Entire home/apt','Ciutat Vella',102,4,6,2,144,41,2
'Entire home/apt','Ciutat Vella',5,4,2,0,144,41,2
'Entire home/apt','Sant Martí',58,4,6,2,126,41,2
'Entire home/apt','Sant Martí',43,5,4,2,144,41,2
'Entire home/apt','Sant Martí',17,5,3,1,128,41,2
'Entire home/apt','Sant Martí',20,4,2,1,144,41,2
'Entire home/apt','Sant Martí',14,4,10,4,143,41,2
'Entire home/apt','Eixample',74,4,6,3,135,41,2
'Entire home/apt','Eixample',14,4,6,4,144,41,2
'Entire home/apt','Ciutat Vella',3,4,3,0,144,41,2
'Entire home/apt','Ciutat Vella',24,4,4,1,144,41,2
'Entire home/apt','Eixample',8,5,2,1,144,41,2
'Entire home/apt','Sants-Montjuïc',35,4,4,2,138,41,2
'Entire home/apt','Eixample',20,5,6,3,144,41,2
'Entire home/apt','Sants-Montjuïc',37,5,2,1,132,41,2
'Entire home/apt','Eixample',128,4,5,2,144,41,2
'Entire home/apt','Sants-Montjuïc',4,5,4,2,144,41,2
'Entire home/apt','Ciutat Vella',16,4,6,1,132,41,2
'Entire home/apt','Eixample',19,4,4,1,126,41,2
'Entire home/apt','Ciutat Vella',27,4,2,1,132,41,2
'Entire home/apt','Sants-Montjuïc',91,4,6,2,139,41,2
'Entire home/apt','Ciutat Vella',71,5,6,2,144,41,2
'Entire home/apt','Sants-Montjuïc',13,4,3,2,144,41,2
'Entire home/apt','Ciutat Vella',9,4,4,3,143,41,2
'Entire home/apt','Ciutat Vella',55,4,4,1,132,41,2
'Entire home/apt','Ciutat Vella',20,4,7,3,132,41,2
'Entire home/apt','Ciutat Vella',12,4,4,1,138,41,2
'Entire home/apt','Ciutat Vella',7,5,2,1,132,41,2
'Entire home/apt','Eixample',12,4,5,3,126,41,2
'Entire home/apt','Sants-Montjuïc',137,4,5,2,144,41,2
'Entire home/apt','Eixample',65,4,6,3,144,41,2
'Entire home/apt','Ciutat Vella',36,4,3,2,131,41,2
'Entire home/apt','Ciutat Vella',60,5,3,1,144,41,2
'Entire home/apt','Ciutat Vella',7,5,3,1,126,41,2
'Entire home/apt','Eixample',35,4,5,1,131,41,2
'Entire home/apt','Sants-Montjuïc',114,5,6,3,126,41,2
'Entire home/apt','Ciutat Vella',75,4,2,1,144,41,2
'Entire home/apt','Eixample',19,4,4,2,143,41,2
'Entire home/apt','Eixample',17,4,2,0,138,41,2
'Entire home/apt','Eixample',8,5,4,2,138,41,2
'Entire home/apt','Ciutat Vella',171,4,4,2,143,41,2
'Entire home/apt','Ciutat Vella',6,4,4,1,126,41,2
'Entire home/apt','Ciutat Vella',16,4,4,1,144,41,2
'Entire home/apt','Eixample',164,5,2,1,126,41,2
'Entire home/apt','Ciutat Vella',49,5,4,2,144,41,2
'Entire home/apt','Eixample',95,4,10,2,135,41,2
'Entire home/apt','Horta-Guinardó',51,5,8,3,144,41,2
'Entire home/apt','Gràcia',6,5,4,1,144,41,2
'Entire home/apt','Sarrià-Sant Gervasi',8,4,4,2,144,41,2
'Entire home/apt','Sarrià-Sant Gervasi',44,4,3,1,144,41,2
'Entire home/apt','Gràcia',35,4,5,2,130,41,2
'Entire home/apt','Sarrià-Sant Gervasi',3,4,2,1,130,41,2
'Entire home/apt','Eixample',5,4,2,1,126,41,2
'Entire home/apt','Eixample',4,5,4,1,138,41,2
'Entire home/apt','Eixample',11,4,4,2,133,41,2
'Entire home/apt','Eixample',8,5,7,4,126,41,2
'Entire home/apt','Eixample',9,4,4,2,126,41,2
'Entire home/apt','Eixample',47,4,7,4,144,41,2
'Entire home/apt','Eixample',8,4,6,2,144,41,2
'Entire home/apt','Gràcia',39,4,7,2,126,41,2
'Entire home/apt','Gràcia',21,5,6,3,144,41,2
'Entire home/apt','Eixample',55,4,8,3,144,41,2
'Entire home/apt','Gràcia',17,4,6,3,144,41,2
'Entire home/apt','Sarrià-Sant Gervasi',3,4,9,4,138,41,2
'Entire home/apt','Eixample',3,4,4,2,131,41,2
'Entire home/apt','Gràcia',15,4,7,2,126,41,2
'Entire home/apt','Ciutat Vella',4,4,6,2,138,41,2
'Entire home/apt','Eixample',11,4,6,3,136,41,2
'Entire home/apt','Sarrià-Sant Gervasi',12,4,3,2,126,41,2
'Entire home/apt','Les Corts',11,5,5,2,132,41,2
'Entire home/apt','Eixample',12,4,8,3,144,41,2
'Entire home/apt','Eixample',8,4,7,3,144,41,2
'Entire home/apt','Gràcia',3,4,4,2,144,41,2
'Entire home/apt','Eixample',36,4,7,3,132,41,2
'Entire home/apt','Eixample',48,5,6,2,144,41,2
'Entire home/apt','Eixample',9,5,3,2,144,41,2
'Entire home/apt','Eixample',99,4,6,3,142,41,2
'Entire home/apt','Eixample',50,4,6,3,132,41,2
'Entire home/apt','Gràcia',17,4,5,2,130,41,2
'Entire home/apt','Gràcia',69,4,6,2,130,41,2
'Entire home/apt','Sarrià-Sant Gervasi',81,4,5,2,131,41,2
'Entire home/apt','Eixample',24,5,6,2,132,41,2
'Entire home/apt','Sarrià-Sant Gervasi',28,4,5,3,132,41,2
'Entire home/apt','Sants-Montjuïc',59,4,4,2,126,41,2
'Entire home/apt','Sarrià-Sant Gervasi',22,5,4,2,138,41,2
'Entire home/apt','Les Corts',7,4,5,4,144,41,2
'Entire home/apt','Eixample',29,4,6,2,144,41,2
'Entire home/apt','Eixample',39,4,4,1,132,41,2
'Entire home/apt','Eixample',39,4,4,1,132,41,2
'Entire home/apt','Gràcia',66,4,10,5,144,41,2
'Entire home/apt','Gràcia',60,4,5,2,144,41,2
'Entire home/apt','Eixample',29,4,4,1,132,41,2
'Entire home/apt','Gràcia',46,5,4,2,132,41,2
'Entire home/apt','Eixample',56,4,4,2,136,41,2
'Entire home/apt','Eixample',21,4,4,2,143,41,2
'Entire home/apt','Eixample',22,4,4,2,143,41,2
'Entire home/apt','Eixample',27,4,5,2,126,41,2
'Entire home/apt','Eixample',17,4,5,3,132,41,2
'Entire home/apt','Eixample',37,4,6,3,144,41,2
'Entire home/apt','Eixample',34,4,2,1,144,41,2
'Entire home/apt','Eixample',7,5,3,2,144,41,2
'Entire home/apt','Eixample',4,4,5,2,132,41,2
'Entire home/apt','Eixample',10,4,4,1,144,41,2
'Entire home/apt','Eixample',13,4,4,3,144,41,2
'Entire home/apt','Eixample',73,4,4,2,129,41,2
'Entire home/apt','Eixample',6,4,5,3,132,41,2
'Entire home/apt','Eixample',121,5,6,3,139,41,2
'Entire home/apt','Gràcia',3,4,4,2,138,41,2
'Entire home/apt','Gràcia',4,5,4,2,125,41,2
'Entire home/apt','Gràcia',49,4,5,3,132,41,2
'Entire home/apt','Gràcia',13,4,6,4,132,41,2
'Entire home/apt','Gràcia',54,5,3,1,144,41,2
'Entire home/apt','Eixample',21,4,5,3,144,41,2
'Entire home/apt','Eixample',32,4,4,1,144,41,2
'Entire home/apt','Gràcia',4,4,6,4,144,41,2
'Entire home/apt','Gràcia',11,4,4,1,144,41,2
'Entire home/apt','Eixample',8,4,3,0,143,41,2
'Entire home/apt','Eixample',28,5,5,3,144,41,2
'Entire home/apt','Eixample',25,5,4,2,144,41,2
'Entire home/apt','Gràcia',40,4,4,2,132,41,2
'Entire home/apt','Gràcia',50,4,5,3,144,41,2
'Entire home/apt','Eixample',59,5,4,2,144,41,2
'Entire home/apt','Eixample',54,4,5,1,144,41,2
'Entire home/apt','Eixample',9,5,7,3,144,41,2
'Entire home/apt','Eixample',32,5,4,2,126,41,2
'Entire home/apt','Eixample',19,4,5,2,128,41,2
'Entire home/apt','Eixample',21,5,6,2,126,41,2
'Entire home/apt','Eixample',6,4,4,2,144,41,2
'Entire home/apt','Sant Martí',3,3,6,2,133,41,2
'Entire home/apt','Eixample',41,5,4,2,144,41,2
'Entire home/apt','Eixample',6,5,6,3,144,41,2
'Entire home/apt','Eixample',11,4,5,3,130,41,2
'Entire home/apt','Horta-Guinardó',4,4,2,1,144,41,2
'Entire home/apt','Sant Martí',13,5,4,1,129,41,2
'Entire home/apt','Sant Martí',31,4,4,1,135,41,2
'Entire home/apt','Sant Martí',4,3,6,2,144,41,2
'Entire home/apt','Sant Martí',5,5,2,1,144,41,2
'Entire home/apt','Gràcia',48,4,4,2,144,41,2
'Entire home/apt','Gràcia',5,4,6,2,132,41,2
'Entire home/apt','Gràcia',16,4,5,3,144,41,2
'Entire home/apt','Sant Andreu',33,4,6,3,144,41,2
'Entire home/apt','Gràcia',42,4,8,2,130,41,2
'Entire home/apt','Sant Martí',6,4,4,1,144,41,2
'Entire home/apt','Sant Andreu',56,4,7,3,144,41,2
'Entire home/apt','Gràcia',27,3,6,3,144,41,2
'Entire home/apt','Eixample',62,4,6,4,129,41,2
'Entire home/apt','Gràcia',3,4,3,1,132,41,2
'Entire home/apt','Sant Martí',32,4,5,2,143,41,2
'Entire home/apt','Eixample',16,4,5,2,144,41,2
'Entire home/apt','Gràcia',16,5,2,1,144,41,2
'Entire home/apt','Eixample',9,4,4,4,140,41,2
'Entire home/apt','Gràcia',111,5,5,1,126,41,2
'Entire home/apt','Sant Martí',8,4,2,1,144,41,2
'Entire home/apt','Gràcia',13,4,7,2,138,41,2
'Entire home/apt','Eixample',48,4,5,2,132,41,2
'Entire home/apt','Horta-Guinardó',34,4,6,2,138,41,2
'Entire home/apt','Gràcia',41,4,6,2,144,41,2
'Entire home/apt','Eixample',16,4,6,3,144,41,2
'Entire home/apt','Sant Martí',15,4,6,3,144,41,2
'Entire home/apt','Sant Martí',3,4,4,1,144,41,2
'Entire home/apt','Eixample',53,4,5,3,126,41,2
'Entire home/apt','Eixample',5,4,5,2,136,41,2
'Entire home/apt','Horta-Guinardó',6,5,4,3,144,41,2
'Entire home/apt','Gràcia',15,4,5,2,144,41,2
'Entire home/apt','Gràcia',89,4,6,2,137,41,2
'Entire home/apt','Eixample',20,5,4,2,144,41,2
'Entire home/apt','Gràcia',34,4,2,1,130,41,2
'Entire home/apt','Eixample',4,4,4,2,139,41,2
'Entire home/apt','Gràcia',91,5,4,1,133,41,2
'Entire home/apt','Gràcia',101,4,6,4,138,41,2
'Entire home/apt','Gràcia',26,5,4,2,131,41,2
'Entire home/apt','Gràcia',96,5,4,2,132,41,2
'Entire home/apt','Sant Martí',7,4,4,3,138,41,2
'Entire home/apt','Gràcia',63,5,4,0,144,41,2
'Entire home/apt','Ciutat Vella',16,4,4,2,126,41,2
'Entire home/apt','Gràcia',8,4,5,2,136,41,2
'Entire home/apt','Sarrià-Sant Gervasi',33,5,5,3,138,41,2
'Entire home/apt','Gràcia',5,5,6,2,132,41,2
'Entire home/apt','Eixample',25,4,4,2,143,41,2
'Entire home/apt','Sants-Montjuïc',41,4,4,1,143,41,2
'Entire home/apt','Eixample',33,4,3,2,136,41,2
'Entire home/apt','Eixample',103,5,3,2,144,41,2
'Entire home/apt','Eixample',35,4,4,1,126,41,2
'Entire home/apt','Gràcia',80,4,6,4,132,41,2
'Entire home/apt','Ciutat Vella',26,5,4,1,144,41,2
'Entire home/apt','Ciutat Vella',19,5,3,2,144,41,2
'Entire home/apt','Gràcia',7,4,6,2,138,41,2
'Entire home/apt','Gràcia',3,5,4,3,132,41,2
'Entire home/apt','Eixample',181,5,4,1,144,41,2
'Entire home/apt','Eixample',125,4,16,5,144,41,2
'Entire home/apt','Eixample',11,5,4,2,143,41,2
'Entire home/apt','Sarrià-Sant Gervasi',8,5,6,3,144,41,2
'Entire home/apt','Eixample',4,5,4,2,132,41,2
'Entire home/apt','Eixample',39,4,2,1,143,41,2
'Entire home/apt','Gràcia',6,4,6,2,144,41,2
'Entire home/apt','Eixample',11,5,4,2,125,41,2
'Entire home/apt','Ciutat Vella',40,4,2,1,144,41,2
'Entire home/apt','Gràcia',72,5,4,2,144,41,2
'Entire home/apt','Gràcia',8,5,2,1,144,41,2
'Entire home/apt','Eixample',16,4,4,2,132,41,2
'Entire home/apt','Gràcia',44,4,6,3,137,41,2
'Entire home/apt','Eixample',12,5,5,2,133,41,2
'Entire home/apt','Eixample',25,5,6,3,132,41,2
'Entire home/apt','Gràcia',87,4,2,2,138,41,2
'Entire home/apt','Eixample',124,4,2,1,136,41,2
'Entire home/apt','Ciutat Vella',80,4,4,1,144,41,2
'Entire home/apt','Ciutat Vella',60,4,6,2,132,41,2
'Entire home/apt','Eixample',53,5,3,1,144,41,2
'Entire home/apt','Ciutat Vella',27,4,4,1,130,41,2
'Entire home/apt','Eixample',3,4,5,2,131,41,2
'Entire home/apt','Horta-Guinardó',7,4,6,2,144,41,2
'Entire home/apt','Ciutat Vella',7,4,4,1,144,41,2
'Entire home/apt','Sant Martí',83,4,8,3,132,41,2
'Entire home/apt','Ciutat Vella',53,4,3,2,144,41,2
'Entire home/apt','Ciutat Vella',8,4,4,0,144,41,2
'Entire home/apt','Eixample',6,5,2,0,144,41,2
'Entire home/apt','Sant Martí',8,4,6,2,132,41,2
'Entire home/apt','Ciutat Vella',57,4,4,1,144,41,2
'Entire home/apt','Eixample',4,3,6,3,131,41,2
'Entire home/apt','Sant Martí',11,4,4,2,144,41,2
'Entire home/apt','Ciutat Vella',6,5,2,1,132,41,2
'Entire home/apt','Sant Martí',35,4,5,3,131,41,2
'Entire home/apt','Ciutat Vella',51,4,6,0,144,41,2
'Entire home/apt','Ciutat Vella',49,4,4,0,132,41,2
'Entire home/apt','Sant Martí',9,5,6,2,132,41,2
'Entire home/apt','Ciutat Vella',3,5,4,1,144,41,2
'Entire home/apt','Eixample',8,4,4,2,126,41,2
'Entire home/apt','Ciutat Vella',14,5,2,1,132,41,2
'Entire home/apt','Ciutat Vella',18,5,4,2,144,41,2
'Entire home/apt','Ciutat Vella',3,4,2,1,132,41,2
'Entire home/apt','Ciutat Vella',27,4,2,1,144,41,2
'Entire home/apt','Sant Martí',23,4,6,3,126,41,2
'Entire home/apt','Ciutat Vella',10,4,3,1,126,41,2
'Entire home/apt','Sant Martí',41,4,5,2,126,41,2
'Entire home/apt','Sant Martí',3,4,2,1,138,41,2
'Entire home/apt','Horta-Guinardó',8,4,8,3,144,41,2
'Entire home/apt','Sant Andreu',46,5,5,3,144,41,2
'Entire home/apt','Sant Andreu',26,4,7,4,133,41,2
'Entire home/apt','Ciutat Vella',10,4,4,1,138,41,2
'Entire home/apt','Eixample',3,4,4,2,144,41,2
'Entire home/apt','Ciutat Vella',24,4,4,0,144,41,2
'Entire home/apt','Eixample',3,4,4,1,144,41,2
'Entire home/apt','Eixample',51,5,4,2,138,41,2
'Entire home/apt','Gràcia',4,4,4,1,126,41,2
'Entire home/apt','Gràcia',10,4,6,2,138,41,2
'Entire home/apt','Eixample',7,4,4,2,144,41,2
'Entire home/apt','Gràcia',107,4,6,3,142,41,2
'Entire home/apt','Sant Martí',5,5,4,2,132,41,2
'Entire home/apt','Sant Martí',35,4,6,2,144,41,2
'Entire home/apt','Eixample',11,4,4,2,138,41,2
'Entire home/apt','Sant Martí',61,4,6,2,144,41,2
'Entire home/apt','Gràcia',26,5,5,2,132,41,2
'Entire home/apt','Horta-Guinardó',7,3,4,2,144,41,2
'Entire home/apt','Eixample',64,3,4,2,138,41,2
'Entire home/apt','Eixample',3,4,4,1,128,41,2
'Entire home/apt','Sant Martí',53,4,4,1,132,41,2
'Entire home/apt','Eixample',42,4,6,2,132,41,2
'Entire home/apt','Sant Martí',19,4,4,2,135,41,2
'Entire home/apt','Eixample',6,4,6,2,131,41,2
'Entire home/apt','Eixample',30,4,8,3,133,41,2
'Entire home/apt','Gràcia',81,4,8,3,144,41,2
'Entire home/apt','Sant Martí',15,4,4,1,128,41,2
'Entire home/apt','Sant Martí',69,5,6,2,144,41,2
'Entire home/apt','Gràcia',8,5,3,2,144,41,2
'Entire home/apt','Sarrià-Sant Gervasi',5,4,4,2,132,41,2
'Entire home/apt','Eixample',3,4,4,1,131,41,2
'Entire home/apt','Eixample',5,5,4,1,143,41,2
'Entire home/apt','Eixample',3,5,2,1,131,41,2
'Entire home/apt','Eixample',97,4,6,2,144,41,2
'Entire home/apt','Sant Martí',12,4,2,1,132,41,2
'Entire home/apt','Sarrià-Sant Gervasi',184,5,10,4,144,41,2
'Entire home/apt','Eixample',42,4,5,2,144,41,2
'Entire home/apt','Sant Martí',11,4,4,1,144,41,2
'Entire home/apt','Eixample',90,4,6,2,135,41,2
'Entire home/apt','Eixample',20,4,4,2,132,41,2
'Entire home/apt','Gràcia',85,4,4,2,144,41,2
'Entire home/apt','Sant Martí',10,4,4,2,131,41,2
'Entire home/apt','Gràcia',43,4,6,2,128,41,2
'Entire home/apt','Gràcia',40,5,4,1,144,41,2
'Entire home/apt','Horta-Guinardó',38,4,5,3,138,41,2
'Entire home/apt','Horta-Guinardó',5,5,4,2,132,41,2
'Entire home/apt','Sant Andreu',15,4,4,2,132,41,2
'Entire home/apt','Horta-Guinardó',40,4,6,3,126,41,2
'Entire home/apt','Horta-Guinardó',16,4,4,3,132,41,2
'Entire home/apt','Sant Martí',25,4,4,1,132,41,2
'Entire home/apt','Ciutat Vella',120,5,2,1,144,41,2
'Entire home/apt','Eixample',11,4,2,1,133,41,2
'Entire home/apt','Sant Martí',19,4,6,3,130,41,2
'Entire home/apt','Gràcia',3,4,2,1,144,41,2
'Entire home/apt','Eixample',18,4,4,1,138,41,2
'Entire home/apt','Eixample',125,5,2,1,126,41,2
'Entire home/apt','Eixample',52,4,4,2,129,41,2
'Entire home/apt','Eixample',172,5,4,1,144,41,2
'Entire home/apt','Ciutat Vella',13,5,2,1,131,41,2
'Entire home/apt','Sant Andreu',22,4,5,3,138,41,2
'Entire home/apt','Sant Martí',68,5,6,2,137,41,2
'Entire home/apt','Horta-Guinardó',85,5,4,2,132,41,2
'Entire home/apt','Gràcia',45,4,5,3,138,41,2
'Entire home/apt','Sants-Montjuïc',62,4,6,2,138,41,2
'Entire home/apt','Eixample',68,5,4,2,144,41,2
'Entire home/apt','Gràcia',104,4,6,2,131,41,2
'Entire home/apt','Sants-Montjuïc',11,4,6,2,136,41,2
'Entire home/apt','Gràcia',20,4,4,1,143,41,2
'Entire home/apt','Eixample',40,4,8,2,132,41,2
'Entire home/apt','Eixample',135,5,3,1,144,41,2
'Entire home/apt','Eixample',145,4,3,2,144,41,2
'Entire home/apt','Sarrià-Sant Gervasi',5,5,4,2,144,41,2
'Entire home/apt','Eixample',255,4,5,1,144,41,2
'Entire home/apt','Ciutat Vella',83,4,6,2,137,41,2
'Entire home/apt','Sarrià-Sant Gervasi',15,4,4,1,132,41,2
'Entire home/apt','Eixample',107,5,6,2,136,41,2
'Entire home/apt','Gràcia',39,4,6,2,129,41,2
'Entire home/apt','Eixample',113,4,5,3,144,41,2
'Entire home/apt','Gràcia',6,4,6,3,132,41,2
'Entire home/apt','Gràcia',3,4,5,3,132,41,2
'Entire home/apt','Sarrià-Sant Gervasi',28,4,4,2,144,41,2
'Entire home/apt','Eixample',26,5,6,1,144,41,2
'Entire home/apt','Horta-Guinardó',3,4,5,2,132,41,2
'Entire home/apt','Gràcia',25,4,6,2,138,41,2
'Entire home/apt','Horta-Guinardó',18,4,3,2,135,41,2
'Entire home/apt','Horta-Guinardó',4,3,4,1,132,41,2
'Entire home/apt','Gràcia',19,4,6,1,143,41,2
'Entire home/apt','Gràcia',16,5,4,2,131,41,2
'Entire home/apt','Eixample',51,4,4,3,140,41,2
'Entire home/apt','Eixample',5,4,5,4,126,41,2
'Entire home/apt','Eixample',27,4,3,2,131,41,2
'Entire home/apt','Sant Martí',5,5,4,2,132,41,2
'Entire home/apt','Eixample',44,4,6,2,126,41,2
'Entire home/apt','Eixample',88,4,4,1,144,41,2
'Entire home/apt','Eixample',16,5,4,1,144,41,2
'Entire home/apt','Gràcia',105,5,2,1,142,41,2
'Entire home/apt','Ciutat Vella',54,5,2,1,144,41,2
'Entire home/apt','Sant Martí',244,4,6,3,132,41,2
'Entire home/apt','Eixample',169,5,4,2,144,41,2
'Entire home/apt','Eixample',58,4,6,2,132,41,2
'Entire home/apt','Eixample',90,4,4,1,144,41,2
'Entire home/apt','Eixample',10,5,5,2,144,41,2
'Entire home/apt','Sant Martí',121,4,4,2,144,41,2
'Entire home/apt','Eixample',18,4,6,2,144,41,2
'Entire home/apt','Sant Martí',95,5,4,2,138,41,2
'Entire home/apt','Sants-Montjuïc',15,4,3,1,125,41,2
'Entire home/apt','Eixample',28,4,10,5,137,41,2
'Entire home/apt','Gràcia',128,5,6,3,132,41,2
'Entire home/apt','Eixample',94,5,2,1,144,41,2
'Entire home/apt','Eixample',92,4,6,3,131,41,2
'Entire home/apt','Eixample',78,4,4,2,142,41,2
'Entire home/apt','Gràcia',77,5,4,2,126,41,2
'Entire home/apt','Sarrià-Sant Gervasi',9,5,6,4,138,41,2
'Entire home/apt','Eixample',20,4,5,3,132,41,2
'Entire home/apt','Sant Martí',48,4,4,2,126,41,2
'Entire home/apt','Ciutat Vella',10,4,4,2,131,41,2
'Entire home/apt','Ciutat Vella',31,4,4,0,139,41,2
'Entire home/apt','Ciutat Vella',7,4,3,1,144,41,2
'Entire home/apt','Eixample',11,4,4,3,132,41,2
'Entire home/apt','Eixample',125,5,2,1,144,41,2
'Entire home/apt','Gràcia',6,5,2,1,144,41,2
'Entire home/apt','Eixample',12,4,4,2,142,41,2
'Entire home/apt','Eixample',124,5,4,2,132,41,2
'Entire home/apt','Eixample',180,5,5,1,138,41,2
'Entire home/apt','Ciutat Vella',110,4,2,1,132,41,2
'Entire home/apt','Horta-Guinardó',63,4,3,0,126,41,2
'Entire home/apt','Ciutat Vella',31,4,4,1,138,41,2
'Entire home/apt','Eixample',65,4,5,3,132,41,2
'Entire home/apt','Gràcia',35,4,6,3,139,41,2
'Entire home/apt','Gràcia',21,5,3,1,144,41,2
'Entire home/apt','Sants-Montjuïc',3,5,3,2,132,41,2
'Entire home/apt','Gràcia',116,5,5,2,138,41,2
'Entire home/apt','Ciutat Vella',19,4,2,1,132,41,2
