room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude
Private room,Eixample,4,4.5,2,1.0,36.0,41.402136999999996,2.178316
Private room,Sant Martí,11,4.5,2,1.0,38.0,41.404537,2.203145
Private room,Sant Martí,53,4.5,2,1.0,36.0,41.409040999999995,2.1846240000000003
Private room,Eixample,20,5.0,1,1.0,24.0,41.400991999999995,2.180001
Private room,Ciutat Vella,191,4.5,1,1.0,24.0,41.37923,2.17814
Private room,Sant Martí,24,4.0,2,1.0,39.0,41.402004999999996,2.200242
Private room,Sant Andreu,9,4.5,1,1.0,27.0,41.421165,2.18988
Private room,Sant Martí,40,4.5,2,1.0,41.0,41.405604,2.1982049999999997
Private room,Sant Martí,34,4.0,2,1.0,31.0,41.414049,2.217212
Private room,Sant Andreu,81,4.5,2,1.0,32.0,41.420825,2.186786
Private room,Sant Martí,5,4.5,1,1.0,35.0,41.409659999999995,2.186218
Private room,Sant Martí,41,4.0,2,1.0,36.0,41.391519,2.196225
Private room,Sant Martí,25,5.0,1,1.0,35.0,41.397524,2.189972
Private room,Sant Martí,46,4.5,1,1.0,22.0,41.395101000000004,2.196236
Private room,Sant Martí,4,5.0,2,1.0,23.0,41.416392,2.215117
Private room,Sant Martí,49,4.5,2,1.0,35.0,41.418890000000005,2.210762
Private room,Sant Martí,78,5.0,1,1.0,30.0,41.409102000000004,2.184717
Private room,Sant Martí,5,5.0,2,1.0,29.0,41.412605,2.192686
Private room,Sant Martí,11,4.5,2,1.0,27.0,41.415783000000005,2.212733
Private room,Eixample,22,4.5,1,1.0,24.0,41.401434,2.178571
Private room,Sant Martí,18,4.0,2,1.0,35.0,41.413568,2.218603
Private room,Sant Martí,7,4.5,1,1.0,36.0,41.397301,2.195466
Private room,Sant Martí,34,4.5,1,1.0,28.0,41.416507,2.211711
Private room,Sant Martí,40,4.0,2,1.0,35.0,41.407286,2.204012
Private room,Sant Martí,44,4.5,2,1.0,38.0,41.412349,2.198163
Private room,Sant Martí,15,4.5,2,1.0,30.0,41.415702,2.214769
Private room,Sant Martí,110,4.0,2,1.0,12.0,41.415254,2.213019
Private room,Sant Martí,7,4.5,2,1.0,36.0,41.41332,2.214293
Private room,Sant Martí,41,4.5,1,0.0,30.0,41.392993,2.187934
Private room,Sant Martí,76,4.5,3,1.0,31.0,41.419742,2.199242
Private room,Sant Martí,50,5.0,1,1.0,41.0,41.413132,2.213005
Private room,Sant Martí,29,4.5,2,1.0,36.0,41.400459000000005,2.2046419999999998
Private room,Sant Martí,25,4.0,2,1.0,32.0,41.405776,2.203233
Private room,Sant Martí,5,5.0,2,1.0,41.0,41.411659,2.205711
Private room,Sant Martí,16,5.0,2,1.0,34.0,41.403025,2.206645
Private room,Sant Martí,58,4.5,1,1.0,25.0,41.406565,2.1901450000000002
Private room,Sant Martí,55,4.5,2,1.0,36.0,41.413171999999996,2.213886
Private room,Sant Martí,109,4.0,2,1.0,32.0,41.406934,2.209655
Private room,Sant Martí,12,5.0,1,1.0,30.0,41.415544,2.2035270000000002
Private room,Sant Martí,12,4.0,2,1.0,29.0,41.415553,2.213637
Private room,Sant Martí,16,4.5,1,1.0,36.0,41.398497,2.2011849999999997
Private room,Sant Martí,50,4.5,2,1.0,34.0,41.408766,2.211137
Private room,Sant Martí,31,4.5,2,1.0,23.0,41.391974,2.18855
Private room,Sant Martí,14,4.0,2,1.0,32.0,41.409351,2.195063
Private room,Sant Martí,67,4.5,1,1.0,23.0,41.405696,2.189062
Private room,Sant Martí,23,4.5,2,1.0,23.0,41.406826,2.19823
Private room,Sant Martí,7,4.5,2,1.0,36.0,41.418363,2.213811
Private room,Sant Martí,57,4.5,4,1.0,27.0,41.396417,2.197496
Private room,Sant Martí,62,4.5,1,1.0,24.0,41.39816,2.203953
Private room,Eixample,130,4.5,2,1.0,32.0,41.396683,2.184268
Private room,Sant Martí,24,5.0,1,1.0,28.0,41.402134999999994,2.204269
Private room,Sant Martí,21,5.0,1,1.0,36.0,41.414660999999995,2.2158729999999998
Private room,Sant Martí,15,4.5,1,1.0,34.0,41.416471,2.216345
Private room,Nou Barris,6,5.0,1,1.0,24.0,41.432857,2.176111
Private room,Horta-Guinardó,15,5.0,2,1.0,20.0,41.428032,2.15468
Private room,Nou Barris,17,5.0,1,1.0,36.0,41.459724,2.177033
Private room,Horta-Guinardó,15,5.0,1,1.0,16.0,41.426922999999995,2.1564400000000004
Private room,Horta-Guinardó,4,4.5,2,1.0,32.0,41.423882,2.176963
Private room,Horta-Guinardó,12,4.5,2,1.0,25.0,41.425465,2.142745
Private room,Horta-Guinardó,64,5.0,2,1.0,39.0,41.42239,2.175391
Private room,Horta-Guinardó,13,4.5,2,1.0,25.0,41.425669,2.173241
Private room,Horta-Guinardó,3,4.5,2,1.0,24.0,41.424065999999996,2.176432
Private room,Sant Andreu,21,4.5,2,1.0,24.0,41.425482,2.187459
Private room,Horta-Guinardó,5,5.0,2,1.0,36.0,41.423926,2.150957
Private room,Horta-Guinardó,15,4.0,1,1.0,28.0,41.423638000000004,2.156547
Private room,Nou Barris,3,5.0,1,1.0,36.0,41.430948,2.173893
Private room,Nou Barris,4,5.0,1,1.0,22.0,41.447356,2.173186
Private room,Horta-Guinardó,5,4.5,2,1.0,36.0,41.423146,2.176348
Private room,Nou Barris,4,4.5,2,1.0,36.0,41.446096000000004,2.175302
Private room,Eixample,7,5.0,1,1.0,31.0,41.394673,2.1782
Private room,Eixample,79,5.0,2,1.0,41.0,41.405359999999995,2.177827
Private room,Sant Martí,38,5.0,1,1.0,36.0,41.397504999999995,2.191341
Private room,Sant Martí,49,5.0,2,1.0,36.0,41.402479,2.2029389999999998
Private room,Sant Martí,5,5.0,1,1.0,24.0,41.420293,2.205545
Private room,Sant Andreu,7,4.5,1,1.0,36.0,41.417466,2.190873
Private room,Eixample,28,4.5,2,1.0,36.0,41.397977000000004,2.185445
Private room,Eixample,9,4.5,1,1.0,36.0,41.397188,2.184141
Private room,Sant Martí,29,4.5,2,1.0,36.0,41.407696,2.190444
Private room,Sant Martí,14,4.0,1,1.0,27.0,41.406452,2.190003
Private room,Sant Martí,66,5.0,2,1.0,39.0,41.410934000000005,2.1865099999999997
Private room,Sant Martí,51,4.5,2,1.0,36.0,41.400156,2.203986
Private room,Sant Martí,189,4.5,2,1.0,30.0,41.405694,2.192757
Private room,Sant Martí,31,4.5,2,1.0,18.0,41.409126,2.197117
Private room,Ciutat Vella,65,4.0,2,1.0,36.0,41.387370000000004,2.173404
Private room,Ciutat Vella,4,5.0,2,1.0,24.0,41.38377,2.178758
Private room,Ciutat Vella,3,4.5,3,1.0,35.0,41.384007000000004,2.16701
Private room,Eixample,204,5.0,2,1.0,30.0,41.387143,2.166287
Private room,Ciutat Vella,93,4.0,2,1.0,27.0,41.386356,2.172381
Private room,Eixample,80,4.5,2,1.0,35.0,41.407133,2.1803060000000003
Private room,Sant Martí,24,4.5,2,1.0,36.0,41.395731,2.191364
Private room,Ciutat Vella,76,4.5,2,1.0,36.0,41.387732,2.17501
Private room,Eixample,69,4.5,1,1.0,38.0,41.397664,2.17156
Private room,Ciutat Vella,35,4.5,2,1.0,22.0,41.385199,2.170084
Private room,Eixample,29,4.5,2,1.0,22.0,41.386138,2.167096
Private room,Sant Martí,24,4.5,3,1.0,38.0,41.406504999999996,2.20282
Private room,Sant Martí,17,4.5,1,1.0,36.0,41.404639,2.204617
Private room,Sant Martí,13,4.5,1,1.0,36.0,41.402138,2.197653
Private room,Sant Martí,37,5.0,1,1.0,38.0,41.413874,2.2135740000000004
Private room,Sant Martí,69,4.5,2,1.0,36.0,41.407715,2.197483
Private room,Sant Martí,48,4.5,2,1.0,36.0,41.40661,2.1971060000000002
Private room,Ciutat Vella,24,4.5,2,1.0,38.0,41.383590999999996,2.172684
Private room,Sant Martí,12,4.5,1,1.0,28.0,41.39183,2.190451
Private room,Ciutat Vella,8,4.5,1,1.0,36.0,41.384723,2.183923
Private room,Ciutat Vella,37,5.0,3,1.0,36.0,41.381687,2.171681
Private room,Ciutat Vella,117,4.0,2,1.0,30.0,41.385905,2.174096
Private room,Ciutat Vella,3,4.5,2,1.0,30.0,41.382319,2.176312
Private room,Ciutat Vella,137,4.5,2,1.0,36.0,41.386213,2.172372
Private room,Ciutat Vella,143,4.0,2,1.0,36.0,41.386328999999996,2.1741770000000002
Private room,Ciutat Vella,8,4.0,2,1.0,41.0,41.379436,2.177322
Private room,Ciutat Vella,5,5.0,2,1.0,36.0,41.382475,2.176902
Private room,Ciutat Vella,27,4.5,2,1.0,30.0,41.378444,2.1779889999999997
Private room,Ciutat Vella,28,5.0,2,1.0,15.0,41.378824,2.173492
Private room,Ciutat Vella,149,4.5,1,1.0,39.0,41.379253999999996,2.176873
Private room,Ciutat Vella,67,4.5,2,1.0,30.0,41.375189,2.170704
Private room,Ciutat Vella,15,4.5,1,1.0,18.0,41.385903000000006,2.182275
Private room,Ciutat Vella,56,4.5,1,1.0,16.0,41.375493,2.173526
Private room,Ciutat Vella,98,4.0,1,1.0,22.0,41.385763,2.180686
Private room,Ciutat Vella,53,4.5,2,1.0,30.0,41.375975,2.175632
Private room,Ciutat Vella,138,4.5,2,1.0,38.0,41.384434000000006,2.1797299999999997
Private room,Ciutat Vella,116,4.5,2,1.0,30.0,41.38617,2.1738180000000003
Private room,Ciutat Vella,32,4.5,2,1.0,30.0,41.380567,2.176987
Private room,Ciutat Vella,15,4.0,2,1.0,36.0,41.379342,2.170639
Private room,Horta-Guinardó,13,5.0,1,1.0,24.0,41.41287,2.163571
Private room,Gràcia,22,4.5,1,1.0,30.0,41.408232,2.161429
Private room,Horta-Guinardó,24,4.5,2,1.0,30.0,41.414608,2.161251
Private room,Gràcia,54,4.5,2,1.0,30.0,41.407728000000006,2.16133
Private room,Gràcia,5,4.5,2,1.0,27.0,41.40638,2.1687
Private room,Gràcia,14,5.0,1,1.0,30.0,41.409077,2.159726
Private room,Eixample,3,4.5,2,1.0,36.0,41.407969,2.171541
Private room,Gràcia,3,5.0,2,1.0,29.0,41.405645,2.161536
Private room,Gràcia,3,4.5,1,1.0,35.0,41.405881,2.159842
Private room,Gràcia,13,5.0,1,1.0,25.0,41.407702,2.162359
Private room,Gràcia,7,5.0,2,1.0,35.0,41.407133,2.166189
Private room,Gràcia,5,4.5,2,1.0,30.0,41.407214,2.163602
Private room,Eixample,62,4.5,1,1.0,34.0,41.405414,2.172971
Private room,Gràcia,15,4.5,2,1.0,30.0,41.405625,2.161895
Private room,Eixample,21,5.0,1,1.0,34.0,41.40618,2.1718439999999997
Private room,Gràcia,14,4.5,1,1.0,24.0,41.407595,2.165898
Private room,Gràcia,21,4.5,1,1.0,32.0,41.411648,2.160411
Private room,Gràcia,8,4.5,1,1.0,29.0,41.412524,2.159475
Private room,Gràcia,4,5.0,2,1.0,36.0,41.410995,2.160021
Private room,Horta-Guinardó,10,4.5,2,1.0,36.0,41.411969,2.172627
Private room,Horta-Guinardó,6,5.0,2,1.0,38.0,41.407317,2.169003
Private room,Eixample,32,5.0,2,1.0,36.0,41.406878999999996,2.176141
Private room,Gràcia,15,5.0,2,1.0,36.0,41.407247,2.16708
Private room,Gràcia,3,4.5,1,1.0,23.0,41.412649,2.161349
Private room,Eixample,10,4.5,2,1.0,28.0,41.409261,2.173616
Private room,Gràcia,37,4.5,2,1.0,27.0,41.412032,2.159828
Private room,Horta-Guinardó,58,4.5,2,1.0,24.0,41.413986,2.163066
Private room,Horta-Guinardó,5,5.0,1,1.0,24.0,41.420049,2.179039
Private room,Eixample,21,4.5,2,1.0,36.0,41.406575,2.175494
Private room,Eixample,157,4.0,2,1.0,39.0,41.40615,2.180843
Private room,Sant Martí,5,5.0,2,1.0,41.0,41.407669,2.182699
Private room,Eixample,6,4.5,1,1.0,30.0,41.406258,2.172275
Private room,Eixample,7,4.5,2,1.0,41.0,41.406064,2.1798290000000002
Private room,Sant Martí,40,5.0,2,1.0,30.0,41.411714,2.179868
Private room,Sant Martí,6,4.5,1,1.0,36.0,41.410118,2.187379
Private room,Eixample,16,5.0,1,1.0,27.0,41.407810999999995,2.175207
Private room,Eixample,8,4.5,2,1.0,30.0,41.406052,2.1803470000000003
Private room,Sant Martí,9,5.0,2,1.0,36.0,41.406603000000004,2.188863
Private room,Sant Martí,10,5.0,3,1.0,36.0,41.405603,2.188026
Private room,Sant Martí,33,5.0,2,1.0,35.0,41.407891,2.181238
Private room,Eixample,3,5.0,2,1.0,30.0,41.405834000000006,2.176893
Private room,Sant Andreu,30,5.0,2,1.0,36.0,41.420576000000004,2.182024
Private room,Sant Martí,16,4.5,2,1.0,41.0,41.410287,2.185791
Private room,Eixample,65,4.0,2,1.0,38.0,41.407784,2.179426
Private room,Sant Andreu,10,4.0,2,1.0,41.0,41.418642999999996,2.189495
Private room,Eixample,91,5.0,3,1.0,41.0,41.407506,2.178889
Private room,Sant Andreu,5,5.0,1,1.0,39.0,41.421633,2.184695
Private room,Eixample,25,4.5,1,1.0,35.0,41.405993,2.174274
Private room,Eixample,3,5.0,1,1.0,24.0,41.407576,2.178226
Private room,Sant Martí,88,5.0,2,1.0,41.0,41.407819,2.184541
Private room,Sant Martí,5,4.5,1,1.0,35.0,41.40697,2.184899
Private room,Eixample,70,4.5,1,1.0,29.0,41.405889,2.178511
Private room,Eixample,4,4.0,2,1.0,35.0,41.407262,2.176992
Private room,Horta-Guinardó,8,5.0,1,1.0,36.0,41.416117,2.1800669999999998
Private room,Eixample,12,5.0,1,1.0,30.0,41.407632,2.177832
Private room,Eixample,15,5.0,1,1.0,25.0,41.41035,2.177394
Private room,Horta-Guinardó,45,4.0,2,1.0,30.0,41.428377000000005,2.161156
Private room,Horta-Guinardó,25,5.0,1,1.0,24.0,41.419062,2.173058
Private room,Horta-Guinardó,17,4.0,3,1.0,36.0,41.412478,2.1654880000000003
Private room,Sant Martí,44,5.0,1,1.0,37.0,41.407951000000004,2.1831419999999997
Private room,Nou Barris,67,4.5,2,1.0,32.0,41.431394,2.1789970000000003
Private room,Gràcia,6,4.0,1,1.0,34.0,41.409669,2.164373
Private room,Horta-Guinardó,46,4.0,2,1.0,24.0,41.412525,2.170774
Private room,Eixample,39,5.0,2,1.0,34.0,41.40905,2.177996
Private room,Sant Martí,11,4.5,2,1.0,24.0,41.412555,2.181694
Private room,Horta-Guinardó,14,4.0,1,1.0,10.0,41.411899,2.175019
Private room,Horta-Guinardó,19,4.5,1,1.0,24.0,41.408223,2.167479
Private room,Sant Martí,4,4.5,2,1.0,36.0,41.412582,2.177166
Private room,Sant Martí,14,5.0,1,1.0,29.0,41.411565,2.181969
Private room,Horta-Guinardó,9,5.0,1,1.0,18.0,41.416239000000004,2.162053
Private room,Horta-Guinardó,7,5.0,2,1.0,29.0,41.408709,2.166963
Private room,Eixample,25,4.5,1,1.0,20.0,41.408207,2.173723
Private room,Horta-Guinardó,9,4.0,2,1.0,34.0,41.410866,2.1716759999999997
Private room,Eixample,10,5.0,1,1.0,25.0,41.409852,2.17739
Private room,Eixample,10,5.0,1,1.0,24.0,41.408351,2.17639
Private room,Eixample,9,5.0,1,1.0,32.0,41.409034000000005,2.176956
Private room,Gràcia,5,4.5,1,1.0,35.0,41.409147999999995,2.16315
Private room,Horta-Guinardó,3,4.5,2,1.0,32.0,41.417213000000004,2.170834
Private room,Horta-Guinardó,52,4.0,2,1.0,18.0,41.414478,2.178022
Private room,Horta-Guinardó,4,5.0,1,1.0,22.0,41.412585,2.166211
Private room,Eixample,6,5.0,2,1.0,38.0,41.411633,2.175113
Private room,Horta-Guinardó,26,5.0,2,1.0,36.0,41.412068,2.172315
Private room,Sant Martí,11,4.5,1,1.0,36.0,41.411744,2.178741
Private room,Horta-Guinardó,7,4.5,2,1.0,30.0,41.411809999999996,2.16929
Private room,Eixample,41,4.5,1,1.0,18.0,41.409721999999995,2.172774
Private room,Sant Martí,28,5.0,2,1.0,24.0,41.413467,2.179281
Private room,Horta-Guinardó,13,4.5,1,1.0,32.0,41.409781,2.171208
Private room,Horta-Guinardó,6,5.0,1,1.0,24.0,41.409743,2.170039
Private room,Horta-Guinardó,15,5.0,2,1.0,36.0,41.411509,2.1732110000000002
Private room,Sant Martí,55,4.0,3,1.0,35.0,41.412467,2.177634
Private room,Eixample,6,4.0,2,1.0,30.0,41.411081,2.175565
Private room,Horta-Guinardó,5,4.5,2,1.0,20.0,41.412546,2.1735919999999997
Private room,Horta-Guinardó,68,4.5,1,1.0,20.0,41.415238,2.179224
Private room,Horta-Guinardó,5,5.0,1,1.0,30.0,41.413470000000004,2.165277
Private room,Horta-Guinardó,56,4.0,2,1.0,16.0,41.415040000000005,2.177772
Private room,Horta-Guinardó,71,4.5,2,1.0,38.0,41.410957,2.1677720000000003
Private room,Horta-Guinardó,21,4.5,2,1.0,36.0,41.426137,2.1723369999999997
Private room,Horta-Guinardó,3,5.0,2,1.0,32.0,41.43744,2.1579189999999997
Private room,Nou Barris,37,4.5,2,1.0,25.0,41.434015,2.168878
Private room,Horta-Guinardó,25,4.5,1,1.0,23.0,41.424102000000005,2.173926
Private room,Nou Barris,5,5.0,2,1.0,28.0,41.436048,2.175783
Private room,Horta-Guinardó,12,5.0,2,1.0,36.0,41.422195,2.150048
Private room,Horta-Guinardó,5,5.0,1,1.0,32.0,41.423707,2.1520099999999998
Private room,Horta-Guinardó,95,5.0,1,1.0,24.0,41.438459,2.155596
Private room,Nou Barris,3,5.0,1,1.0,25.0,41.427991999999996,2.1712580000000004
Private room,Nou Barris,10,4.5,1,1.0,30.0,41.4472,2.17387
Private room,Nou Barris,15,4.5,2,1.0,39.0,41.431556,2.1669419999999997
Private room,Horta-Guinardó,5,4.5,2,1.0,36.0,41.436541,2.159936
Private room,Horta-Guinardó,20,4.5,2,1.0,27.0,41.425351,2.1392599999999997
Private room,Horta-Guinardó,8,4.5,1,1.0,30.0,41.426714000000004,2.166705
Private room,Horta-Guinardó,13,4.5,2,1.0,18.0,41.422117,2.173419
Private room,Nou Barris,19,4.5,2,1.0,36.0,41.427508,2.173327
Private room,Horta-Guinardó,10,4.5,2,1.0,30.0,41.432087,2.1487939999999996
Private room,Horta-Guinardó,8,4.5,2,1.0,27.0,41.424191,2.157107
Private room,Nou Barris,23,4.5,2,1.0,38.0,41.436006,2.1750540000000003
Private room,Horta-Guinardó,34,4.5,1,1.0,36.0,41.433012,2.146978
Private room,Nou Barris,16,4.5,1,1.0,24.0,41.427495,2.172357
Private room,Nou Barris,6,4.0,2,1.0,36.0,41.440813,2.17466
Private room,Nou Barris,9,5.0,1,1.0,21.0,41.429596000000004,2.166214
Private room,Horta-Guinardó,52,4.5,1,1.0,30.0,41.422503000000006,2.150229
Private room,Nou Barris,6,5.0,1,1.0,27.0,41.430139000000004,2.166511
Private room,Horta-Guinardó,39,4.5,2,1.0,36.0,41.435607,2.159924
Private room,Nou Barris,42,4.5,1,2.0,38.0,41.440389,2.177069
Private room,Horta-Guinardó,18,5.0,1,1.0,29.0,41.425084000000005,2.158893
Private room,Nou Barris,3,5.0,2,1.0,36.0,41.431321999999994,2.167175
Private room,Horta-Guinardó,5,4.5,2,1.0,36.0,41.430969,2.15912
Private room,Sant Andreu,26,4.5,1,1.0,22.0,41.4242,2.187592
Private room,Sant Andreu,5,5.0,1,1.0,24.0,41.439648999999996,2.187211
Private room,Nou Barris,4,5.0,2,1.0,36.0,41.463341,2.18097
Private room,Sant Andreu,16,5.0,1,1.0,23.0,41.422977,2.1844509999999997
Private room,Sant Andreu,156,5.0,1,1.0,36.0,41.423735,2.187782
Private room,Sant Andreu,6,3.0,2,1.0,35.0,41.444852000000004,2.20372
Private room,Nou Barris,20,4.5,2,1.0,23.0,41.461478,2.1792580000000004
Private room,Sant Andreu,164,4.5,2,1.0,32.0,41.422387,2.189135
Private room,Sant Andreu,27,4.0,1,1.0,22.0,41.436654,2.185147
Private room,Nou Barris,27,5.0,1,1.0,21.0,41.463333,2.178114
Private room,Sant Martí,5,4.0,2,1.0,36.0,41.423533,2.201501
Private room,Sant Andreu,27,4.5,1,1.0,20.0,41.429516,2.1906380000000003
Private room,Nou Barris,53,4.5,2,1.0,28.0,41.442568,2.182636
Private room,Nou Barris,15,4.5,2,1.0,35.0,41.449073999999996,2.185675
Private room,Horta-Guinardó,75,4.0,2,1.0,31.0,41.418042,2.1713009999999997
Private room,Sant Martí,12,5.0,1,1.0,29.0,41.410189,2.181496
Private room,Eixample,67,4.5,2,1.0,30.0,41.380686,2.156822
Private room,Gràcia,125,5.0,2,1.0,36.0,41.408984000000004,2.1653830000000003
Private room,Nou Barris,65,4.5,4,1.0,30.0,41.429497,2.1815580000000003
Private room,Eixample,108,4.5,1,4.0,31.0,41.390584000000004,2.151897
Private room,Eixample,130,4.5,2,1.0,34.0,41.407928999999996,2.1745400000000004
Private room,Sarrià-Sant Gervasi,168,4.5,1,1.0,23.0,41.395764,2.146878
Private room,Sant Martí,11,4.0,1,1.0,34.0,41.41303,2.180444
Private room,Eixample,40,5.0,2,1.0,34.0,41.406432,2.1699759999999997
Private room,Gràcia,5,5.0,4,1.0,30.0,41.401586,2.164549
Private room,Eixample,35,3.5,3,1.0,36.0,41.402912,2.170428
Private room,Eixample,56,4.5,1,1.0,27.0,41.405976,2.171935
Private room,Horta-Guinardó,41,4.0,1,1.0,30.0,41.419038,2.171982
Private room,Gràcia,3,4.0,2,1.0,24.0,41.400743,2.1602810000000003
Private room,Sant Andreu,42,4.5,2,1.0,23.0,41.418641,2.186252
Private room,Sant Martí,43,4.5,2,1.0,30.0,41.394284999999996,2.19761
Private room,Sant Martí,58,4.5,2,1.0,30.0,41.414567,2.1949669999999997
Private room,Eixample,32,5.0,1,1.0,23.0,41.405421000000004,2.17877
Private room,Nou Barris,26,4.0,2,1.0,32.0,41.430725,2.174316
Private room,Sant Martí,137,5.0,1,1.0,36.0,41.402374,2.202187
Private room,Eixample,25,4.5,2,1.0,22.0,41.401794,2.179009
Private room,Sant Andreu,56,4.5,1,1.0,24.0,41.436985,2.1857759999999997
Private room,Sant Martí,27,4.5,1,1.0,22.0,41.414032,2.17814
Private room,Horta-Guinardó,61,4.5,2,1.0,36.0,41.418465000000005,2.156545
Private room,Eixample,108,4.5,2,1.0,36.0,41.405557,2.173971
Private room,Eixample,30,5.0,1,1.0,24.0,41.400401,2.181962
Private room,Gràcia,34,4.0,2,1.0,30.0,41.406727000000004,2.1506979999999998
Private room,Sant Martí,22,4.0,2,1.0,30.0,41.404282,2.1984470000000003
Private room,Sant Martí,55,4.5,2,1.0,34.0,41.419013,2.2011220000000002
Private room,Sant Andreu,40,4.5,2,1.0,32.0,41.424853999999996,2.185885
Private room,Ciutat Vella,97,4.0,1,1.0,22.0,41.386187,2.177286
Private room,Nou Barris,14,4.5,2,1.0,23.0,41.442428,2.177682
Private room,Sant Martí,29,4.5,1,1.0,28.0,41.391690999999994,2.1895849999999997
Private room,Nou Barris,18,4.0,1,1.0,23.0,41.461051,2.1760919999999997
Private room,Horta-Guinardó,136,4.5,3,1.0,29.0,41.419659,2.176149
Private room,Sant Martí,6,4.0,2,1.0,36.0,41.410659,2.1864939999999997
Private room,Sant Martí,59,5.0,1,1.0,10.0,41.402179,2.203466
Private room,Nou Barris,6,3.5,2,1.0,32.0,41.430533000000004,2.168056
Private room,Eixample,23,5.0,1,1.0,36.0,41.406117,2.169833
Private room,Sant Andreu,35,4.5,2,1.0,32.0,41.423695,2.185808
Private room,Horta-Guinardó,6,5.0,1,1.0,34.0,41.408924,2.167765
Private room,Eixample,55,4.0,2,1.0,31.0,41.401431,2.180786
Private room,Sant Martí,7,5.0,1,1.0,34.0,41.403772,2.20226
Private room,Sant Martí,23,4.5,2,1.0,23.0,41.391104999999996,2.187784
Private room,Sant Martí,21,5.0,2,1.0,31.0,41.406676000000004,2.185704
Private room,Sant Andreu,33,4.5,2,1.0,35.0,41.42067,2.189756
Private room,Horta-Guinardó,26,5.0,2,1.0,24.0,41.419057,2.1792979999999997
Private room,Nou Barris,31,4.5,1,1.0,18.0,41.442752,2.175325
Private room,Sant Andreu,3,4.0,1,0.0,30.0,41.422854,2.181676
Private room,Gràcia,135,5.0,2,1.0,24.0,41.410812,2.150245
Private room,Gràcia,57,4.5,2,1.0,27.0,41.405322,2.168814
Private room,Gràcia,26,4.5,2,1.0,34.0,41.405254,2.160266
Private room,Eixample,10,4.5,3,1.0,36.0,41.402829,2.172677
Private room,Eixample,18,4.0,2,1.0,23.0,41.4001,2.177552
Private room,Eixample,11,5.0,1,1.0,37.0,41.397129,2.176479
Private room,Gràcia,25,5.0,1,1.0,24.0,41.407246,2.159725
Private room,Horta-Guinardó,25,5.0,2,1.0,36.0,41.418188,2.173712
Private room,Eixample,21,5.0,1,1.0,18.0,41.409783000000004,2.175332
Private room,Eixample,4,5.0,1,1.0,36.0,41.409211,2.1733029999999998
Private room,Eixample,122,4.5,3,1.0,38.0,41.401676,2.183461
Private room,Gràcia,12,5.0,3,2.0,35.0,41.404189,2.166321
Private room,Gràcia,49,4.5,1,1.0,30.0,41.399998,2.16264
Private room,Eixample,38,4.5,2,1.0,24.0,41.400475,2.169849
Private room,Sant Martí,71,5.0,1,1.0,36.0,41.402069,2.203125
Private room,Nou Barris,18,5.0,2,1.0,34.0,41.435332,2.169304
Private room,Sant Andreu,3,4.5,1,1.0,30.0,41.419812,2.187921
Private room,Nou Barris,8,5.0,2,1.0,36.0,41.433293,2.174914
Private room,Horta-Guinardó,79,4.5,1,1.0,30.0,41.419548999999996,2.170966
Private room,Horta-Guinardó,4,5.0,1,1.0,22.0,41.425608000000004,2.174346
Private room,Sant Andreu,7,5.0,2,1.0,36.0,41.425693,2.185966
Private room,Sant Andreu,16,4.5,2,1.0,36.0,41.419689,2.186391
Private room,Sant Andreu,46,4.5,2,1.0,39.0,41.421079999999996,2.187652
Private room,Nou Barris,36,4.0,2,1.0,31.0,41.431715000000004,2.1744779999999997
Private room,Nou Barris,9,5.0,1,1.0,28.0,41.448257,2.177028
Private room,Sant Andreu,3,4.5,1,1.0,24.0,41.421465999999995,2.180739
Private room,Horta-Guinardó,13,5.0,1,1.0,21.0,41.423933,2.17655
Private room,Nou Barris,3,5.0,1,1.0,23.0,41.442299,2.1762040000000002
Private room,Nou Barris,25,4.0,2,1.0,36.0,41.427459000000006,2.173425
Private room,Nou Barris,22,4.5,4,1.0,31.0,41.429497,2.181204
Private room,Sant Andreu,99,4.0,2,1.0,25.0,41.440976,2.18692
Private room,Sant Martí,6,4.5,1,3.0,25.0,41.42071,2.207135
Private room,Sant Martí,7,4.5,2,1.0,37.0,41.421119,2.200848
Private room,Sant Martí,5,4.0,1,1.0,24.0,41.423367999999996,2.198892
Private room,Sant Martí,4,5.0,2,1.0,30.0,41.423563,2.208286
Private room,Sant Martí,16,5.0,1,1.0,36.0,41.420862,2.206298
Private room,Sant Andreu,21,5.0,1,1.0,39.0,41.44226,2.194307
Private room,Nou Barris,17,4.5,2,1.0,35.0,41.447736,2.184549
Private room,Eixample,44,5.0,1,1.0,16.0,41.39887,2.1799
Private room,Eixample,20,5.0,1,1.0,32.0,41.410785,2.1755150000000003
Private room,Eixample,10,5.0,2,1.0,30.0,41.404499,2.173708
Private room,Eixample,20,4.5,2,1.0,21.0,41.408997,2.174211
Private room,Sant Andreu,17,4.5,2,1.0,34.0,41.419635,2.187795
Private room,Sant Martí,10,4.5,2,1.0,25.0,41.414017,2.180844
Private room,Sant Andreu,15,4.0,2,1.0,31.0,41.418357,2.18892
Private room,Sant Martí,33,4.5,1,1.0,35.0,41.405997,2.1861580000000003
Private room,Sant Martí,41,4.5,1,1.0,41.0,41.4111,2.185595
Private room,Eixample,80,4.5,2,1.0,35.0,41.401816,2.17708
